,ratings,reviews,label,label_t
102,5,2017년부터 에어팟 1세대를 써오다가 배터리 타임 때문에 버즈 플러스로 넘어왔습니다 현재 아이폰 xs와 갤럭시 탭s4를 사용중이구요 우선 버즈 플러스는 아이폰과 호환이 부족함 없이 잘됩니다 에어팟의 경우는 알림창에서만 배터리가 표시되지만 버즈는 알림창과 컨트롤 패널에서 둘다 배터리가 표시되며 갤럭시에서 쓰던 기능도 게임모드 이거 빼고는 그대로 다 됩니다 에어팟 1세대와 비교시 버즈가 페어링 속도도 좀 더 빠르구요 레이턴시는 에어팟이 더 짧습니다 다만 게임을 하지 않는다면 어차피 유튜브나 넷플릭스 같은 어플은 자동으로 보정되는 부분이니 걱정 안해도 될 것 같습니다 에어팟의 경우는 3년동안 열심히 써서 그런지 이제는 한시간 반만 돼도 배터리가 10퍼 남았다고 울립니다 에어팟으로 이미 충전 세번은 하고도 남았을 시간에도 80퍼 남아있는거 보고 진짜 전율 돋았습니다 배터리 타임 하나만 놓고 보더라도 정말 높은 점수 받을만합니다 사냥의 시간 에어팟 25번 충전하면서 봤습니다 착용시에  다만  또한 오픈형에서 오는 착용감도 에어팟이 더 낫습니다 에어팟도 음질이 충분히 괜찮지만 버즈플러스 이큐 잘 만져주면 에어팟보다 낫습니다특히  이건 좀 단점이라고 봅니다 톤플러스를 시작으로 블루투스 생활을 5년동안 해보니 제 입장에선 적당한 음질은 내준다면 배터리 타임이 가장 중요하더라구요 에어팟 배터리 타임이 짧아지는 것을 보면서 많이 절감하였습니다 버즈로 교체한 이유는 음질이나 호환 문제가 아니라 오직 배터리타임 때문이었습니다 그 부분에서 대만족이구요 세부 디테일 케이스 내부 플라스틱 재질 자성 세기 기본 폼팁 스타일 음악 나오는 부분 철망 짜임새와 재질에서 에어팟에 비해 어설프고 아쉽지만 갤럭시 버즈 시리즈 존버 해봐도 괜찮을것 같아요 13만원대에 이정도면 충분히 괜찮아요  도서관에서 오랫동안 음악을 감상하시거나 인강을 보시는 분 영화나 미드 몰아서3편 이상 많이 보시는 분  버즈 평소 1회 음악 감상이 두시간 이내 미드50분짜리 두편 정도로 보시는 분 에어팟 가셔도 좋습니다 ,1,
103,5,우선 배송이 빠르고 품질이 좋았습니다많은 분들이 하자가 있는 제품을 받았다고 해서 살짝 걱정 했었는데 다행이도 양쪽 모두 건강한 아이들이 왔습니다 화이트보다 하늘색이 더 예쁠 것 같아 주문했는데 역시 이쁩니다 선물 받은 사람이 매우 만족 했습내다,1,
104,5,받아서 잘쓰고 있어요~ 동생이 갤럭시 버즈 써서 들어봤었는데 확실히 버즈 플러스가 통화음질이 너무 좋아졌어요 이전에 가성비 좋다는 5만원짜리 다른 이어폰 사서 써보다가 통화음질에 실망하고 바로 반품했거든요 근데 이건 적어도 이질감은 없는 것 같아요최대 장점은 배터리 시간이 길다는 것 같습니다 페어링도 잘 되고 한쪽만 연결해도 잘 돼요~저는 만족하지만 굳이 단점을꼽자면 주변소음듣기는 좀 자연스럽진 못 하단 점 보청기 낀것처럼 좀 더 크게 들려요ㅋㅋ에팟을 안 써봐서 노이즈 캔슬링이 얼마나 좋은지 모르겠지만 버플은 커널형이라 동영상이나 음악 들을때주변 소리 잘 안들려서 방해는 안 돼요배송도 빨리 오고 양품인것 같습니다,1,
105,5,전반적으로 음질에 매우 만족합니다 고급오디오도 써보고 헤드폰도 이 보다 비싼 제품도 써보았지만 이 가격에 이 정도 소리면 매우 훌륭하네요 소리가 자연스럽고 밸런스가 잘 자힌 편이고 해상력이 고역대에서 조금 부족하긴 하지만 가격 생각하면 충분히 감안할만 하네요 기기간 자연스럽게 전환되어서 그 점도 좋습니다 다만 주변소리 모드 시 풍절음 소리가 크고 기기를 귀에 끼울 때 터치가 눌려서 의도치 않은 작동을 한다는 점만 빼면 매우 좋은 이어폰입니다 추천합니다,1,
106,4,나의 갤럭시버즈 플러스 BTS에디션차이팟만 쓰다가 첨으로 큰돈 질러서 산 보라돌이 버즈플입니다 보라색과 검정 하트가 너무 예쁘고 봐도봐도 역시 잘샀구나싶더라고요 왜 사람들이 예뻐서 지르는가싶었는데 내가 원하는것을 지른다는건 상상이상으로 뿌듯한 일이더라고요,1,
107,5,음악만 들을때는 음질 위주로 사용중 오래사용하다보니 통화를 할때 상호간에 끊기는 현상이 많아 상대방 문제인것으로 알았지만 음악과 통화를 잘 사용하려면 헨폰과 궁합이 중요하다는 것을 버즈사용해 보니 알겠습니다그동안 디테일한 사용에 무관심했는데 그게 아니고 아는만큼 관리가 가능하고 쉽게 사용할수  좋아요특히 외부음 기능 최고 보청기보다 휠신 좋은것 같아요진작 알았으면 어른신 보청기 수백만원 절약초기 보청기 사용해야 할 경우 버즈에 익숙해 지면 더 좋을것 같습니다,1,
108,5,하루만에 총알 배송 받았어요ㅎ우선 블루투스 연결 간단하고 앱 다운받아서 시범 사용 해보니 간단 하고 좋은데요~귀에 알맞게 끼우기 좋긴한데 살짝 빠질까 걱정 되네요귀에 끼우면서 자꾸 터치가 되니까조금 거슬려서 꾸욱 눌러서 작동하기를 하니까 작동 되지않네요 ㅠ 제가 잘 못해서 그런가 공부를 해봐야겠네용버즈라이브랑 플러스랑 고민하다가 플러스로 결정했는데탁월한 선택이었기를 기대하면서 열심히 사용해보렵니다9만 9천 아주 좋은가격으로 득템 합니다,1,
109,5,케이스가 블로그나 리뷰에서 본 것보다 작고 아담해서 일단 신기했고 버즈 앱도 그렇지만 핸드폰으로 노래를 켜놓고 무선이기 때문에 폰은 책상 위에 두고 버즈로 노래를 들어면서 방을 마음대로 돌아다닐 수 있어서 너무 편하고 좋았습니다 배송도 빨라서 좋았습니다 제품 디자인도 마음에 듭니다 잘 쓰겠습니다 감사합니다 참 음질은 당연히 선으로 연결한 이어폰 또는 헤드폰 만큼 좋지는 않다는 것을 참고해주세요,1,
110,1,후기 한줄 요약  여기서 사는 흑우가 없길 바랍니다차라리 중고나라가 좋다겔럭시 버즈  자체에 결함이 있습니다 그건 현재 삼성디지털 프라자에서 구매를 하여도 있는 문제입니다 그러나 만일 삼성에서 구매를 하였는데 기기 불량이 있었다면 어떤 서비스를 받았을까요 아마 삼성에서 그부분은 전부 무료로 진행이 되었겠죠이곳 업체에서는 기기불량이 있을수 있다 라는것도 자세히 판매하는것에 나와있지 않고 기기불량이 나와 교환 환불을 요청하였더니 삼성에서 서비스를 받는것을 동의한 상태로 제가 구매했다고 이야기를 하더라구요  하지만 제가 이런 서비스를 받으려고 15만원이나 주고 이어폰을 구매 한것이 아니겠지요ㅎㅎ 그리고 15만원이나 주고 구매를 하는건데 정확히 구매이후로 본사에서 서비스를 받을 수 없다고 나와있지도 않습니다 무슨 중고나라에서 거래하는줄 알았습니다또한 저의 경우 다른 부모님께 선물을 주기위하여 구매를 하였는데 기기불량이 나왔습니다 그러나 부모님께서도 평일에 회사를 다니시기에 평일엔 서비스센터를 방문 할 수 없었습니다 그리고 저 또한 부모님와 함께 생활을 하지 않고 있기에 제가 바로 기기불량을 해결 할 수 없었죠 그래서 반품신청이 안된다는 이야기를 듣고 구매처에 연락을 하여 저의 집으로 발송해달라 했더니 다시 부모님 댁으로 갔더라구요 그래서 택배가 배송이 잘못 되었다고 다시 택배 우리집으로 보낼태니 혹시 택배비 보내주실수 있냐라고 물어보니 보내주시겠다고 했습니다 그러나 1달째 입금이 안되고 있습니다배송비 입금 해달라고 하면서 입금이 안되어서 리뷰를 작성했더니 이젠 고소 하겠다고 하네요 돈을 대가로 업체 협박을 했다고 그리고 핸드폰문제라고 하시는데 ㅋㅋ 복사 붙혀넣기 하실거면 리뷰 관리 하지 마세요 택배비 5000원까지 판매자에게 ㅎㅎ정말 까놓고 말해서 어느 판매처에서 이런식으로 고객을 응대하는지 모르겠습니다 정확한 정보전달도 되지 않고 연락도 안되고 심지어  거기에일처리도 정확하지 않네요  차라리 중고나라 이용하세요~,0,
111,5,전에쓰던 저가 이어폰보다 훨씬 좋긴하네요통화용으로 쓰는데 잡음도없고좋네요첨엔윙팁중으로썼는데 귀가아파서 뿔없는소형윙팁사용으로문제해결휴대폰 박살나서 일단 저가형 겔럭시a42쓰고있는데 빅스비지원안됨하지만 이어폰 길게눌러보니 구글어시스턴트지원되네요단점이라면 이어폰터치가 불편하네요쓰다보면적응되겠죠,1,
112,4,실망했어요 별로에요 음질이 좋아졌다더니 qcy만도 못해요 사과랑은 비교도 안돼요 미세하게 지직거리는 잡음이 너무 심해요 카세트테이프듣는 기분이에요 귀에 잘 맞지도 않아서 자꾸 빠져요 삼성 버즈 시리즈 한 번 경험해본걸로 만족할래요 블루투스 연결은 빨라요,1,
113,5,받자마자 연결했는데 저는 오른쪽이 연결이 안되더라구요ㅠㅠ버즈플러스가 이런경우가 많다고 미리알고있어서 크게 당황은 안했습니다케이스에 잘되는쪽만넣고 충전을 어느정도 해주고나서 잘되는쪽은 빼고 방전된쪽만 넣고 다시 충전을 진행해 주었어요 방전된쪽은 케이스에넣고 5초~30초 기다리다보면 금방 초록불로 바뀌더라구요 이러면 충전이 제대로 안되는거니까 계속 다시 넣어줘야돼요 한 20번은 시도 한거같아요 ㅠ 결국 충전성공하고 써보니 그뒤로는 정상작동 합니다~ 저도 다른분 후기나 블로그보고 찾은거라서 제글이 이해안되면 인터넷에서 찾아서 그대로 해보시면 될거같아요 ~,1,
114,5,작년에 갤럭시 버즈 사용해 봤었는데 좋아서 플러스를 구매 했네요~ 월욜에 주문해서 수욜에 받고 사용해 봤는데~ 만족해요~ 20년 1월~3월에 제작 된 제품은 버그라고 해야 하나 한쪽이 인식이 안되는 버그가 있다고 하던데~ 이것도 그래서 인터넷 검색에 나와있는 방법으로 해보니 인식도 잘되고~ 블루투스라 역시 편하네요~ 잘쓸게요~~ 버그 해결방법은 인식이 안되는 이어폰만 케이스에 넣고 빨간 불이 들어오게 만들어서 충전을 하는 방법이에요~ 여기서 주의 할 점은 한쪽 이어폰을 케이스에 넣으면 빨간 불이 들어 왔다가 3초쯤 지나고나서 초록 불이 들어 오는데~ 이러면 충전이 안되서 3초가 지나도 초록 불로바뀌지 않고 계속 빨간 불이 들어오게 만들어야 되요~ 넣다 뺐다를 반복하거나 넣은 상태에서 이리저리 눌러 보면 빨간 불이 유지 될 때가 있는데~ 그러면 그때 30분 정도간 충전 하고 폰이랑 연결 해 보면 양쪽다 연결이 되요~,1,
115,4,최근에 나온 제품 다 필요 없고 그냥 무조건 배터리 오래 갔으면 좋겠다 해서 구매했는데 그 부분은 만족스럽습니다 한번 착용하고 1시간 넘게 음악 들어도 배터리 90대 더라구요 그런데 짧게 음악 듣고 케이스에 넣어두면 배터리가 98여도 케이스 밧데리는 계속 써야하니까 케이스 배터리가 빨리 닳는 것 같아요 그리고 오래 착용하면 왼쪽 귀가 아픕니다 워낙 귀가 작아서 오픈형은 자꾸 빠지는지라 커널형 구매했는데 아픈건 어쩔 수 없더라구요 그리고 최근에 이어폰 고무 부분이 피부 트러블 염증을 유발한다는 얘기가 있어서 착용 하기가 좀 조심스러워지네요,1,
116,2,ㅋ 버즈 플러스 아버지 사다드리는데 미리 13월샹산제품은 버그가 있다라던지 불량이라던지 말을하던가 하 연결도 안되다 몇시간만에 되고 기껏연결하니 한쪽불량 ㅋㅋㅋ 제조년월도 뜯어놓는 클라스가  내일 서비스센터 가야겟네 차라리 에어팟을 살걸,0,
117,4,생일선물로 구매했습니다레드 컬러는 흔치 않아 선물하기에 희소성 있다고 생각하고 구매출시 월에 따라 펌 업데이트가 안된 상품이라는걸 알아서 조금 걱정 한것은 사실입니다구매 후 사용하는게 당사자라면 상관없지만선물용인데다가 무선이어폰 처음 쓰는 사람에게 설치과정이 다소 복잡할수도 있단 부분은 조금 염려되는 상황이긴 했습니다물론 미리 얘기는 해 두었고  우선 배송상태는 120 빠르게 배송되었고 포장상태도 좋았습니다단 염려한대로 폰과 연동부분에서 버벅거려 하룻동안 매달렸는데도 불구하고 설치못했다고 연락이 왔습니다ㅠㅠ결국 평일에 삼성 센터를 가서 업데이트를 했다고 하네요새상품인데 불량 받은 것 같은뭔가 모를 이 마음은 조금 아쉽네요그래도 빠른 배송에 만족합니다 별탈 없이 선물 받은 분이 오랫동안 사용하면 좋겠네요실제 배송 받고 받은 사진입니다그리고 선물 받은 분과의 대화내용 첨부합니다,1,
118,5,배송도 빠르고 가격도 괜찮습니다어제 주문했는데 오늘 바로 받았네요ㅎㅎ포장도 꼼꼼합니다오자마자 기존 버즈와 비교해보니 확실히 개선된게 많은거같네요ㅎㅎ기존꺼는 무광이라면 버즈는 광이 나네요ㅎㅎ~,1,
119,5,주문 바로 다음날 출고해주셔서 빨리 받았어요 상품은 8월에 만들어진걸로 보내주셔서 좋았어요 혹시 불량이 오진않았을까 걱정했는데 다행히 양쪽 모두 충전이 잘된 상태로 왔어요 바로 연결해서 들어봤는데 아무이상없었어요 아주 만족합니다,1,
120,5,무선 이어폰은 혁명이고 무조건 배터리가 길어야 좋습니다ㅜㅜㅜ그런 점에서 버즈 플러스는 최고입니다개인적으로 최근에 나온 버즈 라이브 정말 기대하고 기다렸는데 귀가 작아서 버즈라이브는 안 들어가더라구요그래서 그냥 버즈플러스 구입했는데 사용시간도 길고 누음바깥으로 독서실에서 이어폰 주로 쓰시는 분 귀가 작은 분은 오픈형으로 소리가 잘 새고 배터리 사용시간이 짧은 라이브보다는 버즈플러스 추천합니다 ,1,
121,4,배송은 빠르고 안전하게 잘 도착했습니다케이스는 생각보다 장난감 느낌이 강한 핑크였습니다 그래서 조금 많이 실망이었구 핑크 색상을 5천원 더 받는게 무슨 이유인지 궁금하네요 성능이 더 좋나요버즈는 65퍼센트정도 충전상태였습니다연결도 간단하고 소리도 잘들리고 통화도 상대방이 상당히 잘들리고 좋다고 하네요다 좋은데 색이 생각보다 상당히 장난감 스러워서 착용했을때  반짝이는 부분은 어차피 머리에 가려서 잘 보이지도 않고 플라스틱 장난감 핑크는 겁나 잘보여요커널형이라 S사이즈 고무를 끼워도 귀 속을 채우는 답답함은 어쩔 수 없네요무선이어폰 필요없는데 핑크색상 나왔다길래 그거 하나만 보고 구매했더니 버리기 참담쓰하다 혼란하다 혼란해,1,
122,5,다괜찮은대 한쪽이 설정이안되서 검색해보니 버그걸려서그렇타고 되게하려면 센터가서 한쪽업대이트 시켜야함 거기서만됨 인터넷 검색한대 보니 20년 1월~3월까지 제조일은 한쪽이 켜지지도않는다고 꼭서비스센터 가서 시켜야한다고 나와있었음 그거빼고는 검나좋음 센터없댓 말고는 불편한거없음 진짜잘들리고 잘됨 잘쓰겠어요 이거 한번만 센터가면 안가도됨,1,
123,5,우선 배송이 엄청 빨랐어요 처음으로 무선이어폰 장만하는거라 배송 빨리오길 바랬는데 하루만에 보내주셨더라구요 감사합니다저는 아이폰 사용하는데 에어팟은 너무 비싸기도 하고 갤럭시 버즈 플러스 핑크색이 너무 갖고싶어서 샀어요 저렴하게 정말 잘 구입했습니다다른 리뷰들 읽어보면서 삼성서비스센터 갈 각오로 구매했었는데 제껀 처음부터 정상적으로 작동했어요 원래 애플 정품 라이트닝 유선 이어폰 사용했었는데 음질도 별 차이없이 짱짱입니다 그리고 앱이랑 연동가능해서 배터리나 이어폰 음질관련 조정을 쉽게 할 수 있어서 좋았습니다색은 사진상이랑 비슷해요 딸기우유색이고 정말정말 이쁩니다혹시 고민하시고있다면 구매하는거 추천드립니다,1,
124,4,수요일 주문해서 토요일 왔고요 휴대폰은 lg v30 써요 저는 음질에 관심도 별로 없고 막귀인 사람이여서 음질부분에서 버즈가 다른 싼 무선이어폰보다 좋은 건 알겠는데 엄청나게 좋은 지는 잘모르겠어요 근데 기능이 많은 게 정말 좋은 것 같아요 휴대폰을 만지지 않고도 조절할 수 있는 게 많고 특히 제가 대중교통을 이용할 때 잘 자서 저한테는 주변소리 듣기 기능이 가장 좋게 느껴졌어요 뽑기 운이 좀 있는 것 같은데 저는 다행히 문제 없이 왔어요 흰색이랑 하늘색 고민을 많이 있는데 전체적인 색상은 하늘색이 좋은 것 같은데 버즈 특유의 아우라 글로우 약간 빛 정도에 따라 푸르고 맑게 보이는 느낌은 흰색 버즈에서 더 잘보이는 것 같아요 음향에 관심없는 저도 한번쯤은 사볼 수 있는 제품이라고 느꼈어요 아무래도 가격적인 면에서 생각해봤을 때 이 품질에 이 가격이 합리적인 것 같고  팁이 여러게 있어서 귀에 맞게 조정할 수 있어서 좋아요 버즈빈이 8월 출시라고 해서 고민이 좀 됬는데 전화도 잘 안하는 편이고 저한테 노이즈캔슬링 기능은 그닥 필요하지 않아서 버즈 플러스가  다만 아쉬운 점은 배송이랑 포장이요배송 과정에서 상자가 찌그러진 것 같은데 전자기기이니까 이점은 보완해주셨으면 좋겠어요,1,
125,5,저희 회사 상사분께서 대신 구매해달라고 하셔서 대신 주문했는데 분명 어제 주문했고든요게다가 저희 당일배송이 힘든 지역인데도 오늘 오후에 받아서 진심 상사분이랑 호우우 소리쳤습니다그리고 색감 왜이렇게 이쁘조 상사분 취향이라 시키긴 했다만 실물파에요 완죤 이쁌글구 문제없이 페어링 성공했구 뚝딱 걍 연결 돼쑴  ?좋은 제품 빠른 배송 감사합니다?,1,
126,5,무선쓰다보면 유선은 못쓰겠더라고요 음악감상을 주로 사용하고 가끔 드라마나 영화를 보는데 기존에 너무 잘 사용하던 ㅍㅅㄴ제품은 구매한지 오래되어 사용시간이 너무 짧아 ㅅㅋㅇ 제품을 구매했더니 불량이오고  귀찮게 접수해가며 교환받았더니 또 불량  성질만 버리고 역시 기계는 삼성이라며 구매하려던 찰나에 타임딜 떠서 저렴하게 구매했어요 수량이 금방 빠질까봐 마음이 급했는데 웬만하면 무선이어폰 하나씩은 갖고계시는지 생각보다 수량이 확확 빠지지는 않더라고요 신랑의 권유 강요로 블랙 먼저 구매했다가 영 마음에 안들어서 ㅋㅋㅋ 저는 블루로 추가구매했어요 타임딜가는 아이디당 한번씩만 적용되는것같더라고요 중고등학생때부터 이어폰을 많이 사용해서그런지 저는 30대 초반임에도 가는귀가 먹었어요 ㅋㅋㅋㅋㅋ 왜 그런분들 계시죠 못 들었는데 분위기상 들은척 할 수밖에 없는 ㅜㅜ 제가 그런데 주변소리듣기는 정말 신세계에요 ㅜㅜ 아마 보청기를 낀다면 이런 느낌이 아닐까싶을정도로 주변 소리가 너무 잘 들려요 ㅜㅜㅜㅜㅜ 물론 깔끔하게 들리지 않고 약간 기계음처럼 큰 소리는 살짝 지지직 거리는것처럼 들리기도하는데 실험실로 4단계까지 높였더니 못 알아듣는 말이 없어요 ㅜㅜ 마스크때문에 입모양도 알아보기 어려운 요즘이었는데 정말 최고에요 ㅜㅜ 팁은 SML 3개가 들어있고 기본은 M사이즈가 껴있는데 L로 바꾸니 케이스에 착하고 붙는 느낌이 덜한듯해서 다시 M사이즈로 바꿔 사용중이에요 핸드폰도 갤럭시라 등록하기 너무 편했고 보통 이어폰 잔량만 나왔다면   터치감도가 예민하다는 평이 종종 보였는데 터치부분을 건드리지 않고 잡을 수 있게 디자인되어 익숙해지면 그 부분도 신경쓰이지 않을것같아요  ㅅㅋㅇ제품 쓰면서 성질 다 버렸는데 다시 평온을 찾게되었어요 역시 기계는 삼성,1,
127,5,포장에 작은 흠집은 거의 보이지않을 정도로 작았고 휴대폰과 연결은 거의 열자마자 되었어요 매우 편리했습니다매일 집까지 데려다주고 혼자가는 남친에게 생일선물로 줬는데 제 맘이 다편하고 좋네요무선이어폰은 신세계에요,1,
128,1,저만 물건을 이렇게 받은건지 궁금하네요여태 물건 사면서 이런경우는 처음이에요이렇게 리뷰를 달고 싶지않았는데 삼성이라는 이유로 이렇게 행동하는건지 인지도가 높아졌다고 어짜피 파나마나 살사람은 산다 심보이신건지 궁금하네요물건을 받았는데 박스포장상태가  영  엉망이에요일단 박스는 뭔가 재사용 하는건 좋은데 테이프 하나 띡 붙여 보내주셨어요안에 내용물을 에어팩에 해주신건 좋았지만 물건이 흔들흔들 ~그럼 에어팩을 하나마나 아닌가요전자기기인데 안에 에어팩이라도 꼼꼼하게 되어있더라면 화가 안났을거같아요케이스만 산것도 아니고 이어폰을 구입한건데 그냥 문제가 있으면 삼성전자 서비스 가서 수리받고 써라 심보인듯 싶으신거 같아요받자마자 내용물은 뜯어보지도 않고 문의 드렸는데도 물건은 잘 보냈는데 이동중에 흐트려졌다 문제 있으면 서비스센터가라  그냥 끝이네요구입하실분들은 잘 참고하시고 매장가서 구입하세요 제가 예민한건지 모르겠지만 코로나 사태로 매장에 가기가 애매해서 검색하고 후기도 좋고 돌아오는건 물건 팔았으니 상관없다 라는 마음으로 이제 끝났으니깐 서비스센터 가라는 심보가 너무 아닌거 같네요,0,
129,5,벌써 한달 넘게 사용함음질은 괜찮은 편임이전 qcy 보단 좀더 깔끔하고 풍성한듯단 금액만큼 체감이 크진 않음벗 배터리 오래가고 사용하기가 너무 편함갤럭시 폰이랑 궁합도 잘 맞는듯작아서 휴대성도 좋고안좋은 평이 있어서 내심 걱정했는데기우였음누가 사도 되냐고 물어보면 저극추천 할듯늦은 감이 있지만 케이스 고르는 중ㅋ이만,1,
130,5,갤럭시 버즈플러스 블루 잘 사용하다가 잃어버려서ㅠㅠ 큰맘먹고 몇달만에 재구매 했습니다 케이스 맞추기 쉽게 화이트로 구매했구요 과방전 문제 많이 걱정했는데 화이트라 그런지 10월초 구매했는데 8월 생산제품으로 잘 왔더라구요ㅎㅎㅎ 혹시나해서 받자마자 테스트 먼저 해봤는데 연결도 잘되고 소리도 잘들리네요ㅎㅎ 만족합니다 배송도 하루만에 도착했어요 감사합니다~~,1,
131,5,금욜 오후에 주문해서 토욜 오전에 바로 받았습니다파란색 너무 이쁘고요통화 음질도 좋았습니다노트8 쓰는데 블루투스 연결도 자동으로 되서 편합니다제일 중요하게 생각하는게 배터리인데 처음 충전시키고 이주동안 계속 쓰고 있어요 하루 한시간 정도 쓰는거 같은데 케이스에 넣어놔서 그런지 오래 쓰네요그리고 귀가 안 아파요 사실 이렇게 비싼 이어폰을 쓴 적이 없어서 비교는 못 하겠는데 듣다가 잠든 적도 있을 정도로 편합니다주변에 아이팟만 써서 어떻게 끼우는지 몰라서 처음에는 대충 끼우다가 잘 빠진다고 생각했는데 버즈 쓰시는 분이 그렇게 쓰는거 아니라고 뾰쪽한 날개 부분을 귓바퀴 안에 쏙 넣어서 제대로 끼우는 방법 알려주셔서 이제 안 빠지네요단점이라면 애가 너무 예민해서 머리카락이라도 닿으면 음악이 자꾸 멈추고 넘어가고ㅋㅋㅋ설명서대로 두번 눌러서 이전곡되고 세번 눌러서 뭐하고 그런건 잘 안되네요ㅜㅜ 걍 한번 눌러서 정지 재생 기능만 쓰고 있어요,1,
132,5,우선 빠른 배송으로 제품을 받을 수 있어서 좋았습니다 무선으로 이어폰을 처음으로 사용하는데 너무 편하고 좋습니다 한쪽 이어만 사용해도 잘들리고 음질도 좋습니다 상대방도 잘 들린다고 하구요 선이 없는 자유로움이 이렇게 좋은 건지 처음 알게 되었습니다 제조년월도 20년 11월 최근꺼라서 더욱 좋습니다배송 받은 날 부터 불편함 없이 잘 사용하고 있습니다,1,
133,1,블루색상 주문하고 배송도 그럭저럭 뭐 빠르지도 느리지도 않았습니다선택한 색상은 마음에 들었고 이런 제품의 상세한 기능까진 잘 느끼지못하는 막귀라서 음질이 좋다나쁘다도잘 모르겠어요그냥 잘들리고 사용하기 편하고 좋아요다만 제가 빡치는건 처음 제가 받았을때 상세페이지에서도 적혀있듯이 한쪽이 과방전으로 충전이안되서 전화했더니 저보고 직접as센터로 가보라더군요가서 불량인거 확인되면 교환해준다고이때부터 어이털렸는데 문제는 제가 그거 확인받으러 지금 코로나로 어지러운 이시국에 as센터가서 제시간을 4시간이나 허비하고 업그레이드 하나 받고 왔다는겁니다업그레이드가 안되있어서 그런거라구요ㅡㅡ진짜 개짜증났네요이럴거면 제가 오프매장가서 몇만원 더주고샀지미쳤다고 인터넷에서 샀겠어요왜 불량확인을 구매자가 개인시간들여가며 직접 as센터를 가야하는지 아직도 노이해고 이렇게 응대해주는 판매자가제가 사용하다 문제가 생긴것도 아니고 핸드폰에 연결시키자마자 나타난 증상인데 개어이없음편하게 집에서 구매하려고 했다가 돈은 돈대로쓰고 내시간은 내시간대로 쓰고 왔다갔다하는 기름값에이런건 어찌보상해줄건데요그렇다고 주문하고 다음날 칼배송을 해준것도아니고하진짜내돈내산인데도 기분 되게 더럽ㅡㅡ,0,
134,5,장점2마넌대 쓰던사람 눈높이로1긴밧데리 재생시간2통화품질 좋음3음량조절 짱단점ㅡ아무래도 비싸다ㅋ오전에 주문해서 담날바로 수령했어요몇천원 더 싼곳도 있던데 후기가 안좋더라구요그래서 후기많고 검증된 이샵에서 구매했구요몰랐는데 저번에 남친생일선물도 동모델 블랙으로 이곳에서 주문했드라구요ㅋ한두달 전보단 쿠폰써서 몇천원더 싸게 샀네요2만원대제품 밧데리3시간짜리두개로 번갈아 들었는데그건 음량을 젤 작게해도 컸었는데 버즈는 조절되서 좋구요싸구려는 듣다가 저나오믄 통화상대가 잡음 많고 잘 안들린대서 블투를 끄고 통종료후 다시켜야하는게 엄청 짜증났는데 이젠 안그래두 되는게 넘 좋아요이틀째 사용중인데 막귀라 음질은 좋아졌나싶은정도ㅋㅋ,1,
135,5,선물한 거였는데 주변소리 기능커널형으로 알아보고 프로와 플러스 둘 중에 고민했는데 노이즈켄슬링과 음질에 크게 신경쓰지 않아서 가성비 좋은 플러스로 했는데 기존 버즈보다 통화음도 좋고 특히 주변 소리 듣기 너무 마음에 들어용,1,
136,5,배송은 당일 발송해주셨고 물건은 잘 수령했습니다 제품을 받고 4시간 정도 사용 후 리뷰 작성합니다 디자인은 전작과 비교해 크게 달라진점은 없지만 유광마감이 케이스를 포함해서 실물이 낫고 색감도 이쁩니다 커널형 이어폰이라 ANC기능이 없어도 차음성이 좋은편입니다 주변 소리 듣기 기능음성 호출 등 유용한 편의 기능이 많고 갤럭시와의 호환은 케이스를 여는 순간 바로 페어링돼서 편했습니다 아쉬웠던 통화품질도 많이 개선되었으며 음량조절이 유닛으로 가능한 점도 만족스럽습니다 다만 터치패드의 민감도가 높고 불륨조절의 경우 진동감지방식이라 익숙치 않은 상태에선 불륨을 키우거나 줄일려고 유닛을 두드리려다 음악을 정지시키는 일이 잦았습니다 이 점은 유닛의 구조상 구분감이 어려운 만큼 사용자가 익숙해져야 될 부분인것 같습니다 레이턴시 지연시간은 음악을 듣거나 영상을 시청할땐 만족스러웠고 게임모드는 리듬게임이나 FPS게임 등에선 싱크가 완벽히 맞진 않았습니다 게임모드가 기대보단 다소 아쉽긴하지만 무선이어폰으로서 지연시간이 많이 줄어든게  음질은 고음과 저음의 벨런스가 잘 맞아 무난한편이고 EQ를 통해 취향껏 설정해서 들으시면 될 것 같습니다 배터리타임과 착용감에 대해선 좀 더 사용해봐야 정확히 알겠지만 케이스와 착용감은 3~4시간 연속으로 사용하는동안 통증이 있거나 불편한 점은 없었습니다 고개를 흔들거나 뛰어도 유닛이 귀에서 떨어지지도 않았구요 여러모로 무난하며 다양한 편의 기능을 제공하는 만족스러운 제품입니다,1,
137,5,버즈 플러스 정말 갖고싶었는데 이제야 사서 쓰게 되네요 전자기기를 인터넷에서 처음 사보고 처음 써보는거여서 많이 걱정도 했지만 더 더욱 걱정됐던건 과방전으로 인해서 한쪽이 안된다는 리뷰들을 많아서 불안했는데 많이 걱정했던거 보다 배송도 빨리왔고 배터리도 넉넉하게 있는 상태라 안심했습니다 정상적으로 두쪽 다 들리고 잘사용하고 있습니다 이제 하루종일 끼고 있을거 같네요~,1,
